from,to,amount,Year,Region,Product
WORLD PEACE INDUSTRIAL CO LTD,Shanghai Lingshi Communication Technology,212.0,2024,PRC,Server CPU
WORLD PEACE INDUSTRIAL CO LTD,Siasun,441.4001916320664,2024,PRC,Server CPU
WORLD PEACE INDUSTRIAL CO LTD,Wan You,648.8934753661784,2024,PRC,Server CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Unknown,427.0,2024,PRC,Server CPU
ARROW ASIA PAC Ltd.,Shenzhen Hanzsung Technology Co Ltd,38.0,2024,PRC,DT CPU
ARROW ASIA PAC Ltd.,"Shenzhen Lachesis Mobile Medical Technology Co., Ltd.",139.24131944444446,2024,PRC,DT CPU
ARROW ASIA PAC Ltd.,"Shenzhen Seavo Technology Co., Ltd.",38.0,2024,PRC,DT CPU
ARROW ASIA PAC Ltd.,Siemens Shenzhen Magnetic Reso,10.0,2024,PRC,DT CPU
Comtech Industrial (HK) Ltd.,"Shenzhen International Safety Technology Co., Ltd.",94.83771779979502,2024,PRC,DT CPU
Comtech Industrial (HK) Ltd.,Start,34.45194163514244,2024,PRC,DT CPU
Digital  Macao Commercial,Asl,21.0,2024,PRC,DT CPU
Digital  Macao Commercial,"Beijing Uniwise Technology Co., Ltd.",44.91734379377977,2024,PRC,DT CPU
Digital  Macao Commercial,"Coocaa Network Technology Co., Ltd",24.0,2024,PRC,DT CPU
Digital  Macao Commercial,"Coocaa Network Technology Co., Ltd.",82.0,2024,PRC,DT CPU
Digital  Macao Commercial,Histone,93.28358208955224,2024,PRC,DT CPU
Digital  Macao Commercial,"Huake Bochuang Technology Co., Ltd.",71.0,2024,PRC,DT CPU
Digital  Macao Commercial,Ics-广州皓阳科技有限公司,39.393181818181816,2024,PRC,DT CPU
Digital  Macao Commercial,Ics-陕西知也科技有限公司,51.51209677419355,2024,PRC,DT CPU
Digital  Macao Commercial,Ruijie,12.530315278900567,2024,PRC,DT CPU
Digital  Macao Commercial,"Shenyang Tiger Trade Co., Ltd",56.858736059479554,2024,PRC,DT CPU
Digital  Macao Commercial,"Shenzhen Ishine Intelligent Co., Ltd",21.0,2024,PRC,DT CPU
Digital  Macao Commercial,Unknown,27.49241767764298,2024,PRC,DT CPU
Digital  Macao Commercial,"Wuhan Gintol Technology Co., Ltd",41.57142857142857,2024,PRC,DT CPU
Digital  Macao Commercial,Wuhan Mloong Technology Co. Ltd,37.99428323949762,2024,PRC,DT CPU
Digital  Macao Commercial,Wuhan Ningmei Kingdom Tech Co. Ltd,67.07868852459016,2024,PRC,DT CPU
Digital  Macao Commercial,Yuge Electronic Technology Co. Ltd,47.87568242083918,2024,PRC,DT CPU
Digital  Macao Commercial,上海神姬科技有限公司,19.18488160291439,2024,PRC,DT CPU
Digital  Macao Commercial,上海酷创网络科技有限公司,25.61132561132561,2024,PRC,DT CPU
Digital  Macao Commercial,上海铭响电子商务有限公司,19.86161449752883,2024,PRC,DT CPU
Digital  Macao Commercial,中国长城科技集团股份有限公司,39.62283077540375,2024,PRC,DT CPU
Digital  Macao Commercial,乌鲁木齐鑫宏嘉商贸有限公司,72.87479406919275,2024,PRC,DT CPU
Digital  Macao Commercial,保定市吉成科技开发有限公司,30.026385224274406,2024,PRC,DT CPU
Digital  Macao Commercial,北京翰讯基业电子技术有限公司,52.41935483870968,2024,PRC,DT CPU
Digital  Macao Commercial,北京英红万联科技有限公司,67.16624040920716,2024,PRC,DT CPU
Digital  Macao Commercial,南京和瑟电子科技有限公司,33.56851311953353,2024,PRC,DT CPU
Digital  Macao Commercial,南京坤前計算機科技有限公司,75.0,2024,PRC,DT CPU
Digital  Macao Commercial,南京祥长汇电子科技有限公司,45.38525559780312,2024,PRC,DT CPU
Digital  Macao Commercial,南京茂玖呈系统集成有限公司,36.430562006502555,2024,PRC,DT CPU
Digital  Macao Commercial,南宁鑫迈普电子科技有限公司,41.904761904761905,2024,PRC,DT CPU
Digital  Macao Commercial,南昌市沪祺实业有限公司,24.588377723970943,2024,PRC,DT CPU
Digital  Macao Commercial,合肥巧鹰电子技术有限公司,39.43074003795066,2024,PRC,DT CPU
Digital  Macao Commercial,哈尔滨利华网络开发有限公司,38.088235294117645,2024,PRC,DT CPU
Digital  Macao Commercial,宁波怡通云硕电子商务有限公司,12.146964856230031,2024,PRC,DT CPU
Digital  Macao Commercial,山西至诚志远科技有限公司,34.48141592920354,2024,PRC,DT CPU
Digital  Macao Commercial,广州市得丰隆发展有限公司,33.08874028555937,2024,PRC,DT CPU
Digital  Macao Commercial,广州广之嘉电子科技有限公司,30.950522750699456,2024,PRC,DT CPU
Digital  Macao Commercial,成都兴成创投科技有限公司,61.62018348623853,2024,PRC,DT CPU
Digital  Macao Commercial,成都蜀码科技有限公司,45.42239185750636,2024,PRC,DT CPU
Digital  Macao Commercial,成都顺诚瑞兴科技有限公司,50.03623188405797,2024,PRC,DT CPU
Digital  Macao Commercial,杭州众志成鑫科技有限公司,47.02950443998854,2024,PRC,DT CPU
Digital  Macao Commercial,武汉宁美国度科技有限公司,9.462783773725345,2024,PRC,DT CPU
Digital  Macao Commercial,武汉市洪山区宏芯电脑经营部,33.50609756097561,2024,PRC,DT CPU
Digital  Macao Commercial,武汉市洪山区欣至胜电脑经营部,35.12384473197782,2024,PRC,DT CPU
Digital  Macao Commercial,武汉市金楚恒鑫科技有限公司,33.75813953488372,2024,PRC,DT CPU
Digital  Macao Commercial,武汉瑞达腾飞科技有限公司,18.574257425742573,2024,PRC,DT CPU
Digital  Macao Commercial,沈阳安佳美商贸有限公司,22.060919379628334,2024,PRC,DT CPU
Digital  Macao Commercial,河北海迪亚电子科技有限公司,58.92126094082366,2024,PRC,DT CPU
Digital  Macao Commercial,河北美昆电子科技有限公司,19.02857142857143,2024,PRC,DT CPU
Digital  Macao Commercial,泉州新裕星数码科技有限公司,37.71952259164535,2024,PRC,DT CPU
Digital  Macao Commercial,济南鑫民信科技有限公司,40.81042988019732,2024,PRC,DT CPU
Digital  Macao Commercial,浩天金士博(北京)责任有限公司,37.85588329592818,2024,PRC,DT CPU
Digital  Macao Commercial,深圳云天畅想信息科技有限公司,113.97058823529412,2024,PRC,DT CPU
Digital  Macao Commercial,深圳市卓志投资有限公司,26.08125,2024,PRC,DT CPU
Digital  Macao Commercial,深圳市明联远创科技有限公司,58.353350887624224,2024,PRC,DT CPU
Digital  Macao Commercial,深圳市福田区赛格电子市场恒祥伟业经营部,46.25665035113854,2024,PRC,DT CPU
Digital  Macao Commercial,湖南蓝威电脑有限公司,47.729166666666664,2024,PRC,DT CPU
Digital  Macao Commercial,湖南裕盛信息科技有限公司,19.790940766550523,2024,PRC,DT CPU
Digital  Macao Commercial,福州中硕电子有限公司,58.591733870967744,2024,PRC,DT CPU
Digital  Macao Commercial,西安文斯顿电子科技有限公司,22.46511627906977,2024,PRC,DT CPU
Digital  Macao Commercial,辽宁润德科技有限公司,28.424242424242426,2024,PRC,DT CPU
Digital  Macao Commercial,郑州天运骋久电子科技有限公司,61.71206225680934,2024,PRC,DT CPU
Digital  Macao Commercial,重庆典裕科技有限公司,13.416666666666666,2024,PRC,DT CPU
Digital  Macao Commercial,重庆图迈信息技术有限公司,21.240963855421686,2024,PRC,DT CPU
Digital  Macao Commercial,重庆达幻科技有限公司,32.73963290278722,2024,PRC,DT CPU
Digital  Macao Commercial,陕西泽润电子科技有限公司,39.18684210526316,2024,PRC,DT CPU
Digital  Macao Commercial,陕西瑞力电子科技有限公司,58.38582677165354,2024,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,Os-easy,49.02898120252896,2024,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Genew Intelligent Technology Co., Ltd.",36.36363636363637,2024,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Konghui Intelligent Co.,ltd.",59.90623787725968,2024,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Zhiyuan Integration Technology Co.,Ltd",28.032384341637012,2024,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,億川國際發展有限公司,68.558352402746,2024,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,Unknown,6.617169373549884,2024,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,北京联合伟世科技股份有限公司,8.742690058479532,2024,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,北京英红万联科技有限公司,9.25925925925926,2024,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,南京和瑟电子科技有限公司,3.4508627156789196,2024,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,济南一达科技产品有限公司,3.602192638997651,2024,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,西安悦达顺通电子有限公司,40.235588972431074,2024,PRC,DT CPU
Synnex Technology Int'l Corp.,Futurerobot,121.2181927469445,2024,PRC,DT CPU
Synnex Technology Int'l Corp.,Jwipc,95.0,2024,PRC,DT CPU
Synnex Technology Int'l Corp.,"Qingdao Wintec System Co., Ltd.",121.29109863672815,2024,PRC,DT CPU
Synnex Technology Int'l Corp.,"Shenzhen Zrt Industrial Co.,ltd",121.51034344245832,2024,PRC,DT CPU
Synnex Technology International Corp.,Ai-chance,60.135655491574525,2024,PRC,DT CPU
Synnex Technology International Corp.,七彩虹科技发展有限公司,119.52530042221501,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Limited,武汉攀升兄弟科技有限公司,33.26513101445449,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,"Shenyang Tiger Trade Co., Ltd",14.12280701754386,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,Unknown,27.411167512690355,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,东莞市华讯信息技术有限公司,17.77777777777778,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,唐山云钦商贸有限公司,36.433704453441294,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,宁波怡通云硕电子商务有限公司,4.050314465408805,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,广州利铎信息科技有限公司,18.64864864864865,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,成都蜀刀科技有限公司,24.48409619860357,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,成都鑫海众达科技有限公司,13.26259946949602,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,杭州众志成鑫科技有限公司,6.963667820069205,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,杭州恰自来电子商务有限公司,4.014962593516209,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,济南一达科技产品有限公司,30.26431718061674,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,福州中硕电子有限公司,13.617283950617283,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,西安文斯顿电子科技有限公司,30.919354838709676,2024,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,青岛嘉米尔森动漫传媒科技有限公司,54.139753376394594,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Centerm,106.29763337344565,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Global Welltech,35.95333366678337,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,"Noon Technology Co., Ltd.",35.94017879522099,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Novastar,133.0,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Shanghai Lingshi Communication Technology,39.83998246383165,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,"Suzhou Cvte Electronic Technology Co., Ltd.",75.39443993805766,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,"Techvision Intelligent Technology Co., Ltd.",80.47567175018155,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Ugreen,26.011214230471772,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Wan You,62.350883790898834,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Ew Technology,38.69831139476133,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Hedy Computer,29.91203333473631,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Unknown,31.120231185798588,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,惠州市万东计算机技术有限公司,45.42857142857143,2024,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,深圳市时造电子科技有限公司,60.75,2024,PRC,DT CPU
WPG Electronics (SA) Pte.Ltd,Pc Partner Limited,0.9912368275097061,2024,PRC,DT CPU
ARROW ASIA PAC Ltd.,"Shenzhen Seavo Technology Co., Ltd.",5.823784084867205,2024,PRC,Emb POR
ARROW ASIA PAC Ltd.,"Shenzhen Seavo Technology Co.,ltd.",26.0,2024,PRC,Emb POR
Arrow Central Europe GmbH,"Aptiv Electronics (suzhou) Co., Ltd.",42.637518958213484,2024,PRC,Emb POR
Comtech Industrial (HK) Ltd.,"Shenzhen International Safety Technology Co., Ltd.",23.286289240676147,2024,PRC,Emb POR
Comtech Industrial (HK) Ltd.,"Suzhou Nodka Automation Technology Co., Ltd",20.960888725670216,2024,PRC,Emb POR
Digital  Macao Commercial,Hangzhou Dptech Technologies C,83.93983739837398,2024,PRC,Emb POR
Digital  Macao Commercial,Histone,26.024723487312947,2024,PRC,Emb POR
Digital  Macao Commercial,"Lancoo Group Co., Ltd.",26.0,2024,PRC,Emb POR
Digital  Macao Commercial,"Luxshare Precision Industry Co.,ltd. (ipa: 30000006643)",389.6993553428404,2024,PRC,Emb POR
Digital  Macao Commercial,Sangfor Technologies Enterprise,10.526536312849162,2024,PRC,Emb POR
Digital  Macao Commercial,Shenzhen Grentech Wl Corporation Limited,714.0,2024,PRC,Emb POR
EX-CHANNEL GROUP LIMITED,"Shenzhen Konghui Intelligent Co.,ltd.",18.49154197345156,2024,PRC,Emb POR
Synnex Technology Int'l Corp.,Jwipc,23.987305538270068,2024,PRC,Emb POR
Tokyo Electron Device Limited,Toshiba Tess,3.1092459726546635,2024,PRC,Emb POR
WORLD PEACE INDUSTRIAL CO LTD,Dbapp,19.012459016393443,2024,PRC,Emb POR
WORLD PEACE INDUSTRIAL CO LTD,Neusoft,25.477941176470587,2024,PRC,Emb POR
WORLD PEACE INDUSTRIAL CO LTD,Nexsec,0.31936525656871734,2024,PRC,Emb POR
WORLD PEACE INDUSTRIAL CO LTD,"Shenzhen Realbom Intelligent Co., Ltd.",25.63335526934286,2024,PRC,Emb POR
WORLD PEACE INDUSTRIAL CO.LTD,Accton Technology Corporation,1.391051912568306,2024,PRC,Emb POR
WORLD PEACE INDUSTRIAL CO.LTD,Wistron Infocomm (zhongshan) C,0.5633802816901409,2024,PRC,Emb POR
"WT MICROELECTRONICS CO., LTD.",Alpha Networks (hong Kong) Limited,6.240461655856543,2024,PRC,Emb POR
ARROW ASIA PAC Ltd.,Futurerobot,143.0,2024,PRC,NB CPU
ARROW ASIA PAC Ltd.,Shenzhen Hanzsung Technology Co Ltd,143.0,2024,PRC,NB CPU
ARROW ASIA PAC Ltd.,Wuxi Xinje,107.71428571428571,2024,PRC,NB CPU
Comtech Industrial (HK) Ltd.,Start,162.28571428571428,2024,PRC,NB CPU
Digital  Macao Commercial,Asl,41.33689292814541,2024,PRC,NB CPU
Digital  Macao Commercial,"Coocaa Network Technology Co., Ltd",28.0,2024,PRC,NB CPU
Digital  Macao Commercial,Cyxtech,99.81879292707876,2024,PRC,NB CPU
Digital  Macao Commercial,Decenta,176.03457106274007,2024,PRC,NB CPU
Digital  Macao Commercial,Dsipc,126.38018538216076,2024,PRC,NB CPU
Digital  Macao Commercial,Histone,143.6982265046781,2024,PRC,NB CPU
Digital  Macao Commercial,J & W Technology Ltd.,303.0,2024,PRC,NB CPU
Digital  Macao Commercial,Kozsmart,24.83943661971831,2024,PRC,NB CPU
Digital  Macao Commercial,Micro Computer(hk)tech Limited,212.00441640378548,2024,PRC,NB CPU
Digital  Macao Commercial,"Shenzhen Ishine Intelligent Co., Ltd",106.58472311192595,2024,PRC,NB CPU
Digital  Macao Commercial,"Shenzhen Madigi Electronic Technology Co., Ltd.",287.0,2024,PRC,NB CPU
Digital  Macao Commercial,"Shenzhen Maiyunda Technology Co., Ltd",26.567627271814438,2024,PRC,NB CPU
Digital  Macao Commercial,Ugreen,255.86274509803923,2024,PRC,NB CPU
Digital  Macao Commercial,"Wuhan Gintol Technology Co., Ltd",209.0,2024,PRC,NB CPU
Digital  Macao Commercial,Zspace,57.8,2024,PRC,NB CPU
Digital  Macao Commercial,北京东土科技股份有限公司,170.0,2024,PRC,NB CPU
Digital  Macao Commercial,广州视源电子科技有限公司,186.0112048192771,2024,PRC,NB CPU
Digital  Macao Commercial,深圳市江元科技（集团）有限公司,36.80147343931756,2024,PRC,NB CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Konghui Intelligent Co.,ltd.",112.58823529411765,2024,PRC,NB CPU
OKAYA ELECTRONICS (USD),Nec Platform Technologies Hong Kong,34.0,2024,PRC,NB CPU
Synnex Technology Int'l Corp.,Hikvision,208.0,2024,PRC,NB CPU
Synnex Technology International Corp.,Inet,91.3054066500875,2024,PRC,NB CPU
Synnex Technology International Corp.,J&w,189.8478821166391,2024,PRC,NB CPU
Synnex Technology International Corp.,Madigi,87.98404598754504,2024,PRC,NB CPU
Synnex Technology International Corp.,"Shenzhen Chiphd Technology Co.,ltd",18.0,2024,PRC,NB CPU
Synnex Technology International Corp.,Shenzhen Transsion Holdings Co,186.50676036550274,2024,PRC,NB CPU
Synnex Technology International Corp.,七彩虹科技发展有限公司,208.16027527213674,2024,PRC,NB CPU
Tokyo Electron Device Limited,Toshiba Tec H K,22.307874481941976,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL CO LTD,Decenta,186.18618618618618,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL CO LTD,"Noon Technology Co., Ltd.",81.64437058579144,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL CO LTD,"Shenzhen Realbom Intelligent Co., Ltd.",127.78784664343083,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL CO LTD,"Techvision Intelligent Technology Co., Ltd.",18.117765475591344,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL CO LTD,Ugreen,55.4468085106383,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL CO LTD,Wan You,209.0,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL CO LTD,"Xiamen Yilian Network Technology Co., Ltd",137.5141997928782,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL CO.LTD,Iei,1.9850622406639005,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL CO.LTD,Wistron Infocomm (zhongshan) C,23.40049751243781,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Byd Company Limited,247.08982571130642,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Eii Tech Co. Ltd,161.3422971309535,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,"Emdoor Digital Technology Co., Ltd.",166.56367264071687,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Honor,160.76219484735716,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,上海六聯智慧科技有限公司,287.9995024875622,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,深圳市微步電子有限責任公司,65.63488358315067,2024,PRC,NB CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,聯達科技（廈門）有限公司,171.95302295204328,2024,PRC,NB CPU
WPG Electronics (SA) Pte.Ltd,Pc Partner Limited,102.26415571284126,2024,PRC,NB CPU
WPG Electronics (SA) Pte.Ltd,Jabil Luxembourg Manufacturing S.a R.l.,6.25,2024,Mexico,Emb POR
"ASI COMPUTER TECHNOLOGIES, INC.",Evertz Microsystems Ltd,1129.6315789473683,2024,Canada,Server CPU
Arrow Central Europe GmbH,Ovh Serveurs Inc,351.1801242236025,2024,Canada,Server CPU
Exertis Hammer Limited,Ovh Serveurs Inc,466.7457627118644,2024,Canada,Server CPU
Ingram Micro LP,Hypertechnologie Ciara Inc,1401.5044543429844,2024,Canada,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",1485608 Ontario Inc,44.65853658536585,2024,Canada,DT CPU
Ingram Micro LP,Hypertechnologie Ciara Inc,71.16594124047879,2024,Canada,DT CPU
Ingram Micro LP,Hypertechnologie Ciara Inc,131.0,2024,Canada,NB CPU
"Ingram Micro, Inc (LAR)",Procomp Amazonia Industria,28.486405480625134,2024,Brazil,DT CPU
Restar Electronics Corporation,東芝パソコンシステム（株）,44.99931082012405,2024,Japan,Server CPU
OKAYA ELECTRONICS (RCO),"A.t.works, Inc.",12.0,2024,Japan,DT CPU
OKAYA ELECTRONICS (RCO),Sb Frameworks,28.0,2024,Japan,DT CPU
OKAYA ELECTRONICS (RCO),Thirdwave Corporation,6.371103128328249,2024,Japan,DT CPU
OKAYA ELECTRONICS (RCO),"Yamada Holdings Co.,Ltd",1.1816891412349184,2024,Japan,DT CPU
OKAYA ELECTRONICS (USD),Fujitsu Frontech Limited,1.565217391304348,2024,Japan,DT CPU
Ryoyo Electro  K K.,Biccamera Inc,1.1111111111111112,2024,Japan,DT CPU
Ryoyo Electro  K K.,Inverse Net,2.562619292321245,2024,Japan,DT CPU
Ryoyo Electro  K K.,Logitec Ina Solutions Co. Ltd.,33.0,2024,Japan,DT CPU
Ryoyo Electro  K K.,"Rakuten Group, Inc.",9.15929203539823,2024,Japan,DT CPU
Ryoyo Electro  K K.,"Rf Co.,ltd.",26.433333333333334,2024,Japan,DT CPU
Ryoyo Electro  K K.,アプライド株式会社,3.38543582199338,2024,Japan,DT CPU
Ryoyo Electro  K K.,エプソンダイレクト株式会社,27.07647505697645,2024,Japan,DT CPU
Ryoyo Electro  K K.,株式会社シスキー,41.9375,2024,Japan,DT CPU
Ryoyo Electro  K K.,株式会社ヨドバシカメラ,23.18796992481203,2024,Japan,DT CPU
Ryoyo Electro  K K.,興隆商事株式会社,37.34358047016275,2024,Japan,DT CPU
"Tekwind Co., Ltd.","Business Service Co.,ltd.",2.769230769230769,2024,Japan,DT CPU
"Tekwind Co., Ltd.","Daito Electron Co., Ltd.",3.227272727272727,2024,Japan,DT CPU
"Tekwind Co., Ltd.",Edion Corporation,28.20754716981132,2024,Japan,DT CPU
"Tekwind Co., Ltd.",Elsa Japan Inc.,1.9607843137254901,2024,Japan,DT CPU
"Tekwind Co., Ltd.",Fanatic Computers Inc.,68.6,2024,Japan,DT CPU
"Tekwind Co., Ltd.","Mousecomputer, Co.,ltd.",21.213221748513078,2024,Japan,DT CPU
"Tekwind Co., Ltd.",Nojima Corporation,0.4782608695652174,2024,Japan,DT CPU
"Tekwind Co., Ltd.",SYSTEM WORKS CORPORATION,1.0,2024,Japan,DT CPU
"Tekwind Co., Ltd.",Sunwatechnos,71.0,2024,Japan,DT CPU
"Tekwind Co., Ltd.",Td Synnex,11.6,2024,Japan,DT CPU
"Tekwind Co., Ltd.",Tekwind Co Ltd,24.24137931034483,2024,Japan,DT CPU
"Tekwind Co., Ltd.",Unitcom,0.17288333156723534,2024,Japan,DT CPU
"Tekwind Co., Ltd.","Yamada Holdings Co.,Ltd",0.4249217935349322,2024,Japan,DT CPU
"Tekwind Co., Ltd.",Zoa Corporation,2.234782608695652,2024,Japan,DT CPU
"Tekwind Co., Ltd.",アプライド株式会社,5.454545454545454,2024,Japan,DT CPU
"Tekwind Co., Ltd.",ダイワボウ情報システム株式会社,4.8307692307692305,2024,Japan,DT CPU
"Tekwind Co., Ltd.",ヤトロ電子　株式会社,41.857142857142854,2024,Japan,DT CPU
"Tekwind Co., Ltd.",上新電機株式会社,0.049019607843137254,2024,Japan,DT CPU
"Tekwind Co., Ltd.",株式会社ワンズ,1.4141414141414141,2024,Japan,DT CPU
"Tekwind Co., Ltd.",福西電機株式会社,58.0,2024,Japan,DT CPU
OKAYA ELECTRONICS (USD),Denso Corporation,28.828207471905067,2024,Japan,Emb POR
OKAYA ELECTRONICS (USD),Pfu,1.7913322632423756,2024,Japan,Emb POR
OKAYA ELECTRONICS (USD),"Nec Management Partner,ltd.",5.0,2024,Japan,NB CPU
OKAYA ELECTRONICS (USD),株式会社ダックス,6.884848484848485,2024,Japan,NB CPU
Restar Electronics Corporation,"I-pro Co.,ltd.",93.43543543543544,2024,Japan,NB CPU
Ryoyo Electro  K K.,エプソンダイレクト株式会社,79.04354508196721,2024,Japan,NB CPU
ALSO Polska Sp. z o.o.,Hetzner Online Gmbh,140.0,2024,EU,Server CPU
Arrow Central Europe GmbH,Megware Computer Vertrieb Und,1448.3684210526317,2024,EU,Server CPU
Arrow Central Europe GmbH,Ovh,288.08934169278996,2024,EU,Server CPU
Arrow Central Europe GmbH,Wortmann Ag,99.82285208148804,2024,EU,Server CPU
Arrow Rapac Ltd,Camtek Limited,492.34346264367815,2024,EU,Server CPU
Arrow Rapac Ltd,Flextronics Israel Ltd,505.8888888888889,2024,EU,Server CPU
Arrow Rapac Ltd,Landa Corporation Ltd,65.10344827586206,2024,EU,Server CPU
Arrow Rapac Ltd,Orbotech Limited,174.73314732142856,2024,EU,Server CPU
CMS Compucenter Ltd,Hiper Global,112.1842105263158,2024,EU,Server CPU
EBV Elektronik GmbH & Co. KG,Ecrin Systems Sa,565.0,2024,EU,Server CPU
Exertis Hammer Limited,Axiom Manufacturing Services L,631.0,2024,EU,Server CPU
Exertis Hammer Limited,Exacta Technologies Limited,131.70621468926555,2024,EU,Server CPU
Exertis Hammer Limited,Kaon Limited,370.3636363636364,2024,EU,Server CPU
Exertis Hammer Limited,Ovh,275.2612872238233,2024,EU,Server CPU
Exertis Hammer Limited,Team.blue Denmark,656.0,2024,EU,Server CPU
Ingram Micro Pan Europe GmbH,Primeline Solutions Gmbh,17.6,2024,EU,Server CPU
Ingram Micro Pan Europe GmbH,Rnt Rausch Gmbh,231.32022471910113,2024,EU,Server CPU
Ingram Micro Pan Europe GmbH,Thunder-it Gmbh,30.186046511627907,2024,EU,Server CPU
TD SYNNEX Supply Chain Services,Azken Muga Sl,2915.7825059101656,2024,EU,Server CPU
TD SYNNEX Supply Chain Services,Megware Computer Vertrieb Und,3590.181818181818,2024,EU,Server CPU
TD SYNNEX Supply Chain Services,Nt Nuove Tecnologie Srl,2222.0,2024,EU,Server CPU
TD SYNNEX Supply Chain Services,Sistemas Informaticos Europeos,3827.0,2024,EU,Server CPU
TD SYNNEX Supply Chain Services,Wortmann Ag,98.61068702290076,2024,EU,Server CPU
AB SA,Ntt System Sa,40.42237249929558,2024,EU,DT CPU
ALSO A/S,Komplett Services As,11.090695856137607,2024,EU,DT CPU
ALSO ,Groupe Cybertek,37.234042553191486,2024,EU,DT CPU
ALSO Polska Sp. z o.o.,Hetzner Online Gmbh,86.19988031119091,2024,EU,DT CPU
ALSO Polska Sp. z o.o.,Komputronik,25.0440414507772,2024,EU,DT CPU
ALSO Polska Sp. z o.o.,Mikka Gmbh,54.97251374312844,2024,EU,DT CPU
ALSO Polska Sp. z o.o.,Ntt System Sa,50.732371421922274,2024,EU,DT CPU
ALSO Polska Sp. z o.o.,Tarox Aktiengesellschaft,14.106666666666667,2024,EU,DT CPU
ALSO Polska Sp. z o.o.,X-kom Sp�lłka Z Ograniczoną,0.7690023752969121,2024,EU,DT CPU
ASBISC ENTERPRISES PLC,2 By 2,30.0,2024,EU,DT CPU
ASBISC ENTERPRISES PLC,Komputronik Biznes Sp Z O O W Restrukturyzacji,18.390601422720415,2024,EU,DT CPU
ASBISC ENTERPRISES PLC,Komputronik Sa,3.9130434782608696,2024,EU,DT CPU
