from,to,amount,Year,Region,Product
ASBISC ENTERPRISES PLC,100mega Distribution S.r.o.,18.931750741839764,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Alzasoft.cz.,18.22547901459854,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Azerti Prof,10.0,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Capital As,12.0,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Czc.cz S.r.o.,24.46112759643917,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Dante International Sa,6.176994654523857,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Datacomp S.r.o.,9.122406639004149,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Dc Link Ltd,7.123002084781098,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,M San Grupa D.o.o.,13.909802930773118,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Maguay Impex Srl,17.055263157894736,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Meratekh Ooo,2.2600834492350486,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Navigator,10.409658511722732,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Navigator System Llc,20.680872150644202,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Ooo Must,20.0,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Pc Garage Srl,27.116315378610462,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,"Tekhnika Dlya Biznesu, Tov",14.584346135148275,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Днс,5.055970794837192,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Олди,9.866496815286624,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Ооо «новый Ай Ти Проект»,5.2391608391608395,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Ооо Днс Ритейл,8.848039215686274,2022,RCIS,DT CPU
AT Computers A.S,100mega Distribution S.r.o.,11.802455357142858,2022,RCIS,DT CPU
AT Computers A.S,Alza.cz A.s.,5.624753127057274,2022,RCIS,DT CPU
AT Computers A.S,At Compus S.r.o.,0.09087154068566708,2022,RCIS,DT CPU
AT Computers A.S,Ed System A.s.,0.09090909090909091,2022,RCIS,DT CPU
Avnet Europe BV,Kuka Hungaria Kft,0.8421213885229327,2022,RCIS,DT CPU
Azlan Logistics Limited,100mega Distribution S.r.o.,21.306818181818183,2022,RCIS,DT CPU
Azlan Logistics Limited,Alzacz As,8.351706036745407,2022,RCIS,DT CPU
Azlan Logistics Limited,Amazon Eu Sarl,11.489722675367048,2022,RCIS,DT CPU
Elko Grupa AS,Altex Romania,17.99320305862362,2022,RCIS,DT CPU
Elko Grupa AS,"Depo (ооо ""депо Электроникс"")",5.9286946520989074,2022,RCIS,DT CPU
Elko Grupa AS,Maguay Computers Srl,4.101010101010101,2022,RCIS,DT CPU
Elko Grupa AS,Navigator System Llc,11.847338580011847,2022,RCIS,DT CPU
Elko Grupa AS,"Novy Ai Ti Proekt, Ooo",7.946834919321473,2022,RCIS,DT CPU
Elko Grupa AS,Pc Garage Srl,21.830903790087465,2022,RCIS,DT CPU
Elko Grupa AS,Pk Aquarius Ooo,6.383701188455008,2022,RCIS,DT CPU
Elko Grupa AS,Technica Dlia Business,14.441489361702128,2022,RCIS,DT CPU
Elko Grupa AS,Мератех Ооо,5.059866220735786,2022,RCIS,DT CPU
Elko Grupa AS,Ооо Днс Ритейл,7.67436974789916,2022,RCIS,DT CPU
ISOLIN TRADE & INVEST LIMITED,Computer Trade Ooo,3.1934902868905186,2022,RCIS,DT CPU
Merlion Trade Worldwide Ltd,Dealine,5.22201647995556,2022,RCIS,DT CPU
Merlion Trade Worldwide Ltd,Dns Retail Llc,2.347417840375587,2022,RCIS,DT CPU
Merlion Trade Worldwide Ltd,"Kampen, Ooo",5.460735171261487,2022,RCIS,DT CPU
OKTABIT S.A.,Πλαισιο Computers Aebe,0.09494949494949495,2022,RCIS,DT CPU
TD SYNNEX Supply Chain Services,Alzacz As,36.56276445698166,2022,RCIS,DT CPU
ASBISC ENTERPRISES PLC,Infocomputer 21 Eood,11.0,2022,RCIS,Emb POR
Arrow Central Europe GmbH,Aptiv Services (ireland) Limited As&ux (5753),inf,2022,RCIS,Emb POR
ASBISC ENTERPRISES PLC,Айсиэл,133.0,2022,RCIS,NB CPU
Arrow Central Europe GmbH,Plexus Services Ro Srl,0.09544468546637744,2022,RCIS,NB CPU
Arrow Central Europe GmbH,Zes Zollner Electronic Srl,86.49678787878788,2022,RCIS,NB CPU
Arrow Central Europe GmbH,Zes Zollner Electronics S.r.l,inf,2022,RCIS,NB CPU
ISOLIN TRADE & INVEST LIMITED,Pk Aquarius Ooo,163.0,2022,RCIS,NB CPU
Allplus Computer Systems Corp,Aurora Trading S.a.,0.49524294937138974,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Cuadrado Luis Angel,1.4569536423841059,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Emap S.a.,0.29285073287466346,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Jorge Wong Ching,0.5684754521963824,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Jukebox S.a.,0.0425531914893617,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Macro Sistemas Sa,0.6094182825484764,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Mauri Computacion Sas,1.981981981981982,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Newton Station Srl,0.23666092943201378,2022,ELAT,DT CPU
Allplus Computer Systems Corp,North Computers Srl,0.9544468546637744,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Paquetes Y Programas Hardware Y Software S A S,0.34554973821989526,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Personal Computer Factory Soci,0.12507106310403637,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Polytech Sa,0.16424914675767918,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Representaciones Tecnologicas Sa,0.24553571428571427,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Representaciones Yajoca Ca,2.5384615384615383,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Seva Sa,0.4737295434969854,2022,ELAT,DT CPU
Allplus Computer Systems Corp,Tecnomega C.a.,0.06274957216200798,2022,ELAT,DT CPU
"Ingram Micro, Inc (LAR)",Elit S.a.,0.0042963155839083455,2022,ELAT,DT CPU
"Ingram Micro, Inc (LAR)",Jukebox S.a.,0.016595423686195626,2022,ELAT,DT CPU
PC ARTS ARGENTINA S.A.,Bangho S.a.,4.736336223143611,2022,ELAT,DT CPU
"Software Brokers of America, Inc.",Exo Sa,5.380175301076035,2022,ELAT,DT CPU
"COIT Co., Ltd.",Dreamisys,127.64227642276423,2022,SKorea,Server CPU
"COIT Co., Ltd.",Dsngsystem,124.83291770573567,2022,SKorea,Server CPU
"COIT Co., Ltd.",Eslim Korea,275.9896373056995,2022,SKorea,Server CPU
"COIT Co., Ltd.","Ktnf Co.,ltd",169.05875576036865,2022,SKorea,Server CPU
"COIT Co., Ltd.",Myungin Electronics Co,1058.75,2022,SKorea,Server CPU
"COIT Co., Ltd.",Sandia Systems,1042.8327097808658,2022,SKorea,Server CPU
"COIT Co., Ltd.",Supersolution,132.85031847133757,2022,SKorea,Server CPU
"COIT Co., Ltd.","Teratec Co., Ltd.",331.72742663656885,2022,SKorea,Server CPU
Intech & Company Incorporation,Dream I System Co Ltd,337.49700214132764,2022,SKorea,Server CPU
Intech & Company Incorporation,"Hpc Korea Co.,ltd",584.0729366602687,2022,SKorea,Server CPU
Intech & Company Incorporation,Myung In Electronics Co Ltd (명인일렉트로닉스),201.78842443729903,2022,SKorea,Server CPU
Intech & Company Incorporation,Spi,603.4905660377359,2022,SKorea,Server CPU
Intech & Company Incorporation,"Tera Tec Co., Ltd",325.67987065481003,2022,SKorea,Server CPU
"COIT Co., Ltd.","Atec Co.,ltd.",8.047727111552373,2022,SKorea,DT CPU
"COIT Co., Ltd.","Commax Co.,ltd.",15.294685990338165,2022,SKorea,DT CPU
"COIT Co., Ltd.",Compuzone,0.16058046865707148,2022,SKorea,DT CPU
"COIT Co., Ltd.",Comtree Inc,2.729620066396164,2022,SKorea,DT CPU
"COIT Co., Ltd.",Cynex Zone,2.024501028994508,2022,SKorea,DT CPU
"COIT Co., Ltd.","Cynexzone Co.,ltd",4.9654696132596685,2022,SKorea,DT CPU
"COIT Co., Ltd.",Jooyon Tech,7.0714689798227415,2022,SKorea,DT CPU
"COIT Co., Ltd.","Muchang Digtal Co.,ltd",107.14285714285714,2022,SKorea,DT CPU
"COIT Co., Ltd.",Ny Computer,8.91304347826087,2022,SKorea,DT CPU
"COIT Co., Ltd.",Redstone,14.817609237632857,2022,SKorea,DT CPU
"COIT Co., Ltd.",Wolfnfox,9.0,2022,SKorea,DT CPU
"COIT Co., Ltd.","dacomsystem Co., Ltd.",9.53357689631176,2022,SKorea,DT CPU
"COIT Co., Ltd.",대우루컴즈,8.664993776849881,2022,SKorea,DT CPU
"COIT Co., Ltd.",라인디지털,54.17607223476298,2022,SKorea,DT CPU
Intech & Company Incorporation,"Atec Co.,ltd.",6.644748991592555,2022,SKorea,DT CPU
Intech & Company Incorporation,Danawa Computer,4.660708374710361,2022,SKorea,DT CPU
Intech & Company Incorporation,Jooyon Tech,18.37515950659294,2022,SKorea,DT CPU
Intech & Company Incorporation,Kilincomputer Co.ltd,14.146910050582802,2022,SKorea,DT CPU
Intech & Company Incorporation,Red Stone System,12.077050813683162,2022,SKorea,DT CPU
Intech & Company Incorporation,"Reputer Co.,ltd",2.127659574468085,2022,SKorea,DT CPU
Intech & Company Incorporation,대우루컴즈,6.314644218551461,2022,SKorea,DT CPU
PC Direct Inc.,(주)늑대와여우컴퓨터,15.680405405405406,2022,SKorea,DT CPU
PC Direct Inc.,(주)트리엠,9.95705489459403,2022,SKorea,DT CPU
PC Direct Inc.,"Atec Co.,ltd.",11.169671282267654,2022,SKorea,DT CPU
PC Direct Inc.,Comtree Inc,27.96594806467418,2022,SKorea,DT CPU
PC Direct Inc.,Itmtech,24.0,2022,SKorea,DT CPU
PC Direct Inc.,"Jooyontech Ci Co.,ltd",10.172649572649572,2022,SKorea,DT CPU
PC Direct Inc.,Mtec Info,24.0,2022,SKorea,DT CPU
PC Direct Inc.,Redstone,11.628623188405797,2022,SKorea,DT CPU
PC Direct Inc.,Sungju Comtech,11.0,2022,SKorea,DT CPU
PC Direct Inc.,"Sungju Comtech Co.,ltd.",9.776119402985074,2022,SKorea,DT CPU
PC Direct Inc.,"T1 Ls Co.,ltd",9.308896653675582,2022,SKorea,DT CPU
PC Direct Inc.,"dacomsystem Co., Ltd.",10.293983652686586,2022,SKorea,DT CPU
PC Direct Inc.,대우루컴즈,10.75724881995954,2022,SKorea,DT CPU
Xrosgen Inc.,S Com Inc.,2.430257821552723,2022,SKorea,DT CPU
Uniquest ,Hl Klemove,43.27,2022,SKorea,Emb POR
Uniquest ,Hl Klemove Corp,43.27,2022,SKorea,Emb POR
Uniquest ,"Ktnf Co.,ltd",1.6610429447852761,2022,SKorea,Emb POR
Uniquest ,Secui Corp.,16.587409861625414,2022,SKorea,Emb POR
Uniquest ,Nexite,2.936241610738255,2022,SKorea,NB CPU
Arrow Global Supply Chain Services Inc,Juniper Networks International,182.08333333333334,2022,SEA,Server CPU
INGRAM MICRO MALAYSIA SDN BHD,Pith Computer Sdn. Bhd.,189.0,2022,SEA,Server CPU
INGRAM MICRO MALAYSIA SDN BHD,Radiance Converged Communications Sdn. Bhd.,1874.0,2022,SEA,Server CPU
Ingram Micro Asia Pte Ltd,Superwin Technology Pte Ltd,2403.733333333333,2022,SEA,Server CPU
Toyota Tsusho Nexty Electronics,Generation X Ai Sdn. Bhd.,283.1559633027523,2022,SEA,Server CPU
WPG Electronics (SA) Pte.Ltd,Jabil Circuit Sdn Bhd,381.0,2022,SEA,Server CPU
World Peace International,Exalit Pte. Ltd.,212.33870967741936,2022,SEA,Server CPU
World Peace International,Pith Computer Sdn. Bhd.,1373.9470052442728,2022,SEA,Server CPU
World Peace International,Superwintech,2434.88,2022,SEA,Server CPU
World Peace International,Taknet Systems Pte Ltd,1641.89852700491,2022,SEA,Server CPU
AGT LIMITED,Easypccomputing,3.802281368821293,2022,SEA,DT CPU
AGT LIMITED,Interpace Corporation,1.7833259028087383,2022,SEA,DT CPU
AGT LIMITED,Joyo Marketing,1.569365976145637,2022,SEA,DT CPU
AGT LIMITED,Pc Express Information Technology Inc.,1.294777729823047,2022,SEA,DT CPU
AGT LIMITED,"Thinking Tools, Inc.",2.542103590721322,2022,SEA,DT CPU
AGT LIMITED,Upson International Corporation,2.150537634408602,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,A-sashi Technology Sdn. Bhd.,0.707395498392283,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,Buildtron Technology Sdn Bhd,0.9433962264150944,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,G & O Distribution (m) Sdn. Bhd.,1.2165450121654502,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,Gmc Worldwide Sdn. Bhd.,0.7668711656441718,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,Info Gate Communication Sdn. Bhd.,0.7352941176470589,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,Meadow It Distribution Sdn. Bhd.,0.45330915684496825,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,P.c. Image,0.7352941176470589,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,P.c. Image Electronic Sdn. Bhd.,0.8296943231441049,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,Sns Network Services Sdn. Bhd.,2.380952380952381,2022,SEA,DT CPU
INGRAM MICRO MALAYSIA SDN BHD,Viewnet Computer System Sdn. Bhd.,0.7153075822603719,2022,SEA,DT CPU
Ingram Micro () Limited,Advice IT Infinite Public Company Limited,0.18306636155606407,2022,SEA,DT CPU
Ingram Micro () Limited,Com7 Pcl,0.029682398337785694,2022,SEA,DT CPU
Ingram Micro () Limited,J.i.b Computer Group Company Limited,0.2655043388265266,2022,SEA,DT CPU
Ingram Micro () Limited,Pansonics Co Ltd,0.018083182640144666,2022,SEA,DT CPU
Ingram Micro () Limited,"Speed Computer Co., Ltd.",0.03765060240963856,2022,SEA,DT CPU
Ingram Micro () Limited,Svoa Public Company Limited,0.9900990099009901,2022,SEA,DT CPU
Ingram Micro Asia Pte Ltd,Aftershock Pc Pte. Ltd.,0.6774193548387096,2022,SEA,DT CPU
Ingram Micro Asia Pte Ltd,Dynacore Technologies Pte Ltd,0.3277246210563696,2022,SEA,DT CPU
Ingram Micro Asia Pte Ltd,Pc Themes Technology Pte Ltd,0.28559533721898417,2022,SEA,DT CPU
PT ASTRINDO SENAYASA,Pt Tera Data Indonusa,11.656920077972709,2022,SEA,DT CPU
PT ASTRINDO SENAYASA,Pt Zyrexindo Mandiri Buana Tbk,2.51006711409396,2022,SEA,DT CPU
PT ASTRINDO SENAYASA,Pt. Metrindo Supra Sinatria,5.433526011560693,2022,SEA,DT CPU
PT. Synnex Metrodata ,Pt. Inti Sentosa Bersama,0.6178942165101334,2022,SEA,DT CPU
PT. Synnex Metrodata ,Sarana Cipta Komputer,1.875,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,A-sashi Technology Sdn Bhd,10.0,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,A-sashi Technology Sdn. Bhd.,0.8083140877598153,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Brightstar Computer Sdn. Bhd.,1.2639181462533855,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Buildtron Technology Sdn Bhd,2.1085676913015043,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,C-zone Sdn Bhd,1.0096153846153846,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,C-zone Sdn. Bhd.,0.7352941176470589,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,G & O Distribution (m) Sdn. Bh,0.5,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,G & O Distribution (m) Sdn. Bhd.,2.1791044776119404,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Gmc Worldwide Sdn Bhd,1.7222820236813778,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Ideal Tech Pc Sdn Bhd,10.0,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Ideal Technology Trading,1.8129079042784626,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Meadow It Distribution Sdn. Bhd.,2.83690393918452,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,P.c. Image,3.3333333333333335,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,P.c. Image Electronic Sdn Bhd,2.7575301204819276,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,P.c. Image Sdn Bhd,0.42592592592592593,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,P.c. Image Sdn. Bhd.,0.09397344228804903,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Pc Image(miri),4.559322033898305,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Sns Network (m) Sdn Bhd,4.418918918918919,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Sns Network Services Sdn. Bhd.,14.312762973352033,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Thunder Match Technology S/b,0.0784313725490196,2022,SEA,DT CPU
SERIAL I-TECH(FAR EAST) PTE LTD,Viewnet Computer System S/b,3.4378159757330637,2022,SEA,DT CPU
"SYNNEX (THAILAND) PUBLIC CO., LTD","Advice It Infinite Co., Ltd.",0.22285157156785365,2022,SEA,DT CPU
"SYNNEX (THAILAND) PUBLIC CO., LTD","D-bug Computer Co.,ltd.",0.050335570469798654,2022,SEA,DT CPU
"SYNNEX (THAILAND) PUBLIC CO., LTD",J.i.b Computer Group Company Limited,0.13396434294871795,2022,SEA,DT CPU
"SYNNEX (THAILAND) PUBLIC CO., LTD","Mc Winner Co.,ltd.",0.18670309653916212,2022,SEA,DT CPU
"SYNNEX (THAILAND) PUBLIC CO., LTD","Pansonics Co.,ltd.",0.562429696287964,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,Barclays Computers (private) L,2.384500745156483,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,Binary Logic,5.209027007029227,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,Global Business Corporation,4.597701149425287,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,Innovative Micro Computers,3.0711889675736117,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,Ismail Traders,4.705882352941177,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,Ryans Computers Limited,2.356223175965665,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,Sense Micro Distributions (private) Limited,2.5641025641025643,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,Smart Technologies (bd) Ltd,3.2837127845884413,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,Star Tech & Engineering Ltd,2.1176470588235294,2022,SEA,DT CPU
Spectra Innovations Pte Ltd.,The Technocity (private) Limit,5.0,2022,SEA,DT CPU
Tokyo Electron Device Limited,Toshiba Global Commerce Soluti,0.6101230356925326,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Aevistrack Pte. Ltd.,6.333333333333333,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Aogo Technologies Pte. Ltd.,4.0,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Fe-da Electronics Company Priv,8.734746490976798,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Fe-da Electronics Company Pte Ltd,66.29834254143647,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Mds Pacific Pte. Ltd.,8.754797106008178,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Pptc Technology Services Pte.,6.0,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Pt Dragindo Visual Integrasi,3.75,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Sindo Technology Pte Ltd,8.267175572519085,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Solution Technologies Pte. Ltd,30.812641083521445,2022,SEA,DT CPU
Toyota Tsusho Nexty Electronics,You Niq Pte. Ltd.,16.405882660258087,2022,SEA,DT CPU
Ubertech Incorporated,Easypccomputing,1.4285714285714286,2022,SEA,DT CPU
Ubertech Incorporated,Eplus Marketing Corporation,0.7290400972053463,2022,SEA,DT CPU
Ubertech Incorporated,Infoworx Inc.,1.819893853792159,2022,SEA,DT CPU
Ubertech Incorporated,Interpace Corporation,3.088803088803089,2022,SEA,DT CPU
Ubertech Incorporated,Joyo Marketing,0.273224043715847,2022,SEA,DT CPU
Ubertech Incorporated,"Metropc Technologies, Inc.",10.0,2022,SEA,DT CPU
Ubertech Incorporated,"Thinking Tools, Inc.",2.2971285892634206,2022,SEA,DT CPU
Ubertech Incorporated,Upson International Corp.,0.7543103448275862,2022,SEA,DT CPU
Viet Son Informatic,An Phat Infomatic Service Trading Company Limited,0.7407407407407407,2022,SEA,DT CPU
Viet Son Informatic,Cong Ty Co Phan Thuong Mai Dich Vu Phong Vu,0.145985401459854,2022,SEA,DT CPU
Viet Son Informatic,Cty Cp Vt & Tm Cpn Viet Nam,5.208333333333333,2022,SEA,DT CPU
Viet Son Informatic,Công Ty Cổ Phần Thương Mại - Dịch Vụ Phong Vũ,1.0245901639344261,2022,SEA,DT CPU
Viet Son Informatic,Công Ty Cổ Phần Máy Tính Hà Nội,10.0,2022,SEA,DT CPU
Viet Son Informatic,Công Ty Cổ Phần Thương Mại - Dịch Vụ Phong Vũ,0.46542117338577516,2022,SEA,DT CPU
Viet Son Informatic,Công Ty Tnhh Thương Mại Dịch Vụ Tin Học An Phát,3.3098591549295775,2022,SEA,DT CPU
Viet Son Informatic,Công Ty Tnhh Thương Mại Gearvn,1.0973282442748091,2022,SEA,DT CPU
Viet Son Informatic,Gearvn Technology Company Limited,0.32679738562091504,2022,SEA,DT CPU
Viet Son Informatic,HACOM TECHNOLOGY INVESTMENT JOINT STOCK COMPANY,2.1341463414634148,2022,SEA,DT CPU
Viet Son Informatic,Ngoi Sao Lon Informatics,3.7066246056782335,2022,SEA,DT CPU
Viet Son Informatic,Phong Vu Trading - Service Corporation,0.49902786779001945,2022,SEA,DT CPU
Viet Son Informatic,Địa Điểm Kinh Doanh 29 - Công Ty Cổ Phần Thương Mại - Dịch Vụ Phong Vũ,0.6542056074766355,2022,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,"Athens Communication Co., Ltd.",11.99918053454362,2022,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,Gamma Solution Sdn Bhd,17.332100138585712,2022,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,Jowit Global Company Limited,11.90260382333553,2022,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,Sns Network Services Sdn. Bhd.,14.468732832152668,2022,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,Ultimate Goal It & Av Company Ltd.,12.801436374671253,2022,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,V-series International Sdn Bhd,17.80658179053011,2022,SEA,DT CPU
World Peace International,Advice IT Infinite Public Company Limited,2.6049975973089863,2022,SEA,DT CPU
World Peace International,Aftershock Pc Pte. Ltd.,1.1551925320886816,2022,SEA,DT CPU
World Peace International,Binary Logic,8.34340991535671,2022,SEA,DT CPU
World Peace International,Bizgram Asia Pte Ltd,0.3010752688172043,2022,SEA,DT CPU
World Peace International,Brightstar Computer Sdn. Bhd.,5.851344227727991,2022,SEA,DT CPU
World Peace International,"Eci Distribution Co., Ltd",1.9236346060898986,2022,SEA,DT CPU
World Peace International,Galaxy Solusindo Computer,6.8119891008174385,2022,SEA,DT CPU
World Peace International,Gmc Worldwide Sdn Bhd,4.656488549618321,2022,SEA,DT CPU
World Peace International,Golden Power Technology Company Limited,3.646677471636953,2022,SEA,DT CPU
World Peace International,I Have Cpu Company Limited,0.17873100983020554,2022,SEA,DT CPU
World Peace International,Ideal Technology Trading,0.1360544217687075,2022,SEA,DT CPU
World Peace International,Infinity Computer Pte. Ltd.,0.31384615384615383,2022,SEA,DT CPU
World Peace International,K M D Company Limited,5.172413793103448,2022,SEA,DT CPU
World Peace International,Leapfrog Distribution Pte Ltd,1.2413793103448276,2022,SEA,DT CPU
World Peace International,Mansa Computers Pte. Ltd.,0.45145631067961167,2022,SEA,DT CPU
World Peace International,Meadow It Distribution Sdn. Bhd.,1.4761904761904763,2022,SEA,DT CPU
World Peace International,Media Mart Computer Pte. Ltd.,0.6237816764132553,2022,SEA,DT CPU
World Peace International,Modern Computer Technology,2.0885547201336676,2022,SEA,DT CPU
World Peace International,Pansonics Co Ltd,3.634161114476075,2022,SEA,DT CPU
World Peace International,Pc Image Sdn Bhd,5.8189015338941115,2022,SEA,DT CPU
World Peace International,Pc Kaki Pte Ltd,0.7083333333333334,2022,SEA,DT CPU
World Peace International,Pc Themes Technology Pte Ltd,0.21633718761656098,2022,SEA,DT CPU
World Peace International,Pt. Inti Sentosa Bersama,6.240249609984399,2022,SEA,DT CPU
World Peace International,Sense Micro Distributions (private) Limited,10.172939979654121,2022,SEA,DT CPU
World Peace International,Sns Network Services Sdn. Bhd.,4.880429477794046,2022,SEA,DT CPU
World Peace International,Svoa Public Company Limited,3.075030750307503,2022,SEA,DT CPU
World Peace International,T-zone,7.831362787803361,2022,SEA,DT CPU
World Peace International,Viewnet Computer System Sdn. Bhd.,4.995575221238938,2022,SEA,DT CPU
"SYNNEX (THAILAND) PUBLIC CO., LTD",Phumithai Comsys Co Ltd,8.423542354235424,2022,SEA,Emb POR
Tokyo Electron Device Limited,Toshiba Global Commerce Soluti,2.812807881773399,2022,SEA,Emb POR
WORLD PEACE INDUSTRIAL CO LTD,Celestica (thailand) Limited,4.1969337353261915,2022,SEA,Emb POR
WORLD PEACE INDUSTRIAL CO.LTD,Delta (pte.) Limited,5.110681249636396,2022,SEA,Emb POR
WPG Electronics (SA) Pte.Ltd,Venture Ges,3.259206189998567,2022,SEA,Emb POR
"WT MICROELECTRONICS CO., LTD.",D-link Asia Investment Pte Ltd,5.0,2022,SEA,Emb POR
Tokyo Electron Device Limited,Toshiba Global Commerce Soluti,22.76194973953861,2022,SEA,NB CPU
WPG Electronics (SA) Pte.Ltd,Venture Ges,45.702909322573795,2022,SEA,NB CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Advanced Clustering Tech Inc (ge),612.9024390243902,2022,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Advanced Hpc Inc,255.45454545454547,2022,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Aeon Computing Llc,412.2352941176471,2022,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.","Boxx Technologies, Llc.",383.4059405940594,2022,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Coastline Micro Inc,80.43085106382979,2022,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Equus Computer Systems Inc,151.38675388389206,2022,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Hypertec Usa Inc,655.0,2022,USA,Server CPU
